DateTime,Close0,Symbol0,Close1,Symbol1,Close2,Symbol2,contango,contango2,contango1x3x2
2012-01-31,20.9,@VXG12,22.75,@VXH12,24.25,@VXJ12,1.85,1.5,1.15
2012-02-01,19.85,@VXG12,22.05,@VXH12,23.75,@VXJ12,2.2,1.7,1.2
2012-02-02,19.15,@VXG12,21.35,@VXH12,23.15,@VXJ12,2.2,1.8,1.4
2012-02-03,17.95,@VXG12,20.55,@VXH12,22.5,@VXJ12,2.6,1.95,1.3
2012-02-06,18.1,@VXG12,20.2,@VXH12,22.15,@VXJ12,2.1,1.95,1.8
2012-02-07,18.4,@VXG12,20.4,@VXH12,22.05,@VXJ12,2.0,1.65,1.3
2012-02-08,19.2,@VXG12,21.0,@VXH12,22.45,@VXJ12,1.8,1.45,1.1
2012-02-09,20.0,@VXG12,21.95,@VXH12,23.3,@VXJ12,1.95,1.35,0.75
2012-02-10,21.75,@VXG12,23.55,@VXH12,24.25,@VXJ12,1.8,0.7,-0.4
2012-02-13,19.25,@VXG12,21.9,@VXH12,23.65,@VXJ12,2.65,1.75,0.85
2012-02-14,19.8,@VXG12,22.45,@VXH12,23.95,@VXJ12,2.65,1.5,0.35
2012-02-15,24.25,@VXH12,25.6,@VXJ12,26.3,@VXK12,1.35,0.7,0.05
2012-02-16,22.8,@VXH12,24.65,@VXJ12,25.65,@VXK12,1.85,1.0,0.15
2012-02-17,22.6,@VXH12,24.8,@VXJ12,25.75,@VXK12,2.2,0.95,-0.3
2012-02-21,22.55,@VXH12,25.15,@VXJ12,26.2,@VXK12,2.6,1.05,-0.5
2012-02-22,21.8,@VXH12,24.55,@VXJ12,25.65,@VXK12,2.75,1.1,-0.55
2012-02-23,20.25,@VXH12,23.35,@VXJ12,24.8,@VXK12,3.1,1.45,-0.2
2012-02-24,21.2,@VXH12,24.3,@VXJ12,25.8,@VXK12,3.1,1.5,-0.1
2012-02-27,21.55,@VXH12,24.55,@VXJ12,26.2,@VXK12,3.0,1.65,0.3
2012-02-28,20.85,@VXH12,24.05,@VXJ12,25.75,@VXK12,3.2,1.7,0.2
2012-02-29,21.0,@VXH12,24.0,@VXJ12,25.6,@VXK12,3.0,1.6,0.2
2012-03-01,20.05,@VXH12,23.3,@VXJ12,25.0,@VXK12,3.25,1.7,0.15
2012-03-02,20.4,@VXH12,23.7,@VXJ12,25.45,@VXK12,3.3,1.75,0.2
2012-03-05,20.15,@VXH12,23.65,@VXJ12,25.55,@VXK12,3.5,1.9,0.3
2012-03-06,22.5,@VXH12,25.3,@VXJ12,26.6,@VXK12,2.8,1.3,-0.2
2012-03-07,20.65,@VXH12,23.95,@VXJ12,25.6,@VXK12,3.3,1.65,0.0
2012-03-08,19.7,@VXH12,23.25,@VXJ12,25.0,@VXK12,3.55,1.75,-0.05
2012-03-09,19.05,@VXH12,22.75,@VXJ12,24.6,@VXK12,3.7,1.85,0.0
2012-03-12,17.75,@VXH12,21.75,@VXJ12,23.95,@VXK12,4.0,2.2,0.4
2012-03-13,17.0,@VXH12,21.0,@VXJ12,23.2,@VXK12,4.0,2.2,0.4
2012-03-14,17.8,@VXH12,22.1,@VXJ12,24.0,@VXK12,4.3,1.9,-0.5
2012-03-15,17.05,@VXH12,21.75,@VXJ12,23.85,@VXK12,4.7,2.1,-0.5
2012-03-16,16.15,@VXH12,21.6,@VXJ12,23.8,@VXK12,5.45,2.2,-1.05
2012-03-19,15.55,@VXH12,20.0,@VXJ12,22.75,@VXK12,4.45,2.75,1.05
2012-03-20,15.65,@VXH12,19.1,@VXJ12,22.1,@VXK12,3.45,3.0,2.55
2012-03-21,18.1,@VXJ12,21.2,@VXK12,22.85,@VXM12,3.1,1.65,0.2
2012-03-22,18.35,@VXJ12,21.6,@VXK12,23.3,@VXM12,3.25,1.7,0.15
2012-03-23,17.0,@VXJ12,20.2,@VXK12,22.35,@VXM12,3.2,2.15,1.1
2012-03-26,15.6,@VXJ12,18.3,@VXK12,20.6,@VXM12,2.7,2.3,1.9
2012-03-27,17.6,@VXJ12,19.55,@VXK12,21.35,@VXM12,1.95,1.8,1.65
2012-03-28,17.65,@VXJ12,19.7,@VXK12,21.4,@VXM12,2.05,1.7,1.35
2012-03-29,17.1,@VXJ12,19.55,@VXK12,21.3,@VXM12,2.45,1.75,1.05
2012-03-30,16.8,@VXJ12,19.0,@VXK12,20.65,@VXM12,2.2,1.65,1.1
2012-04-02,17.0,@VXJ12,18.85,@VXK12,20.65,@VXM12,1.85,1.8,1.75
2012-04-03,17.25,@VXJ12,19.3,@VXK12,20.9,@VXM12,2.05,1.6,1.15
2012-04-04,17.95,@VXJ12,19.9,@VXK12,21.25,@VXM12,1.95,1.35,0.75
2012-04-05,18.45,@VXJ12,20.45,@VXK12,21.65,@VXM12,2.0,1.2,0.4
2012-04-09,19.6,@VXJ12,21.45,@VXK12,22.6,@VXM12,1.85,1.15,0.45
2012-04-10,21.15,@VXJ12,22.7,@VXK12,23.8,@VXM12,1.55,1.1,0.65
2012-04-11,20.7,@VXJ12,22.35,@VXK12,23.7,@VXM12,1.65,1.35,1.05
2012-04-12,18.2,@VXJ12,20.0,@VXK12,21.95,@VXM12,1.8,1.95,2.1
2012-04-13,19.95,@VXJ12,21.7,@VXK12,23.3,@VXM12,1.75,1.6,1.45
2012-04-16,19.85,@VXJ12,21.35,@VXK12,22.95,@VXM12,1.5,1.6,1.7
2012-04-17,18.2,@VXJ12,19.95,@VXK12,22.0,@VXM12,1.75,2.05,2.35
2012-04-18,20.55,@VXK12,22.45,@VXM12,23.65,@VXN12,1.9,1.2,0.5
2012-04-19,20.4,@VXK12,22.45,@VXM12,23.75,@VXN12,2.05,1.3,0.55
2012-04-20,19.7,@VXK12,21.9,@VXM12,23.3,@VXN12,2.2,1.4,0.6
2012-04-23,20.6,@VXK12,22.55,@VXM12,23.9,@VXN12,1.95,1.35,0.75
2012-04-24,19.75,@VXK12,21.8,@VXM12,23.4,@VXN12,2.05,1.6,1.15
2012-04-25,18.55,@VXK12,20.8,@VXM12,22.3,@VXN12,2.25,1.5,0.75
2012-04-26,18.0,@VXK12,20.3,@VXM12,21.9,@VXN12,2.3,1.6,0.9
2012-04-27,18.05,@VXK12,20.15,@VXM12,21.65,@VXN12,2.1,1.5,0.9
2012-04-30,18.45,@VXK12,20.5,@VXM12,21.9,@VXN12,2.05,1.4,0.75
2012-05-01,18.0,@VXK12,20.05,@VXM12,21.65,@VXN12,2.05,1.6,1.15
2012-05-02,18.05,@VXK12,19.95,@VXM12,21.6,@VXN12,1.9,1.65,1.4
2012-05-03,18.8,@VXK12,20.55,@VXM12,22.0,@VXN12,1.75,1.45,1.15
2012-05-04,20.0,@VXK12,21.45,@VXM12,22.7,@VXN12,1.45,1.25,1.05
2012-05-07,19.35,@VXK12,20.85,@VXM12,22.3,@VXN12,1.5,1.45,1.4
2012-05-08,19.55,@VXK12,21.0,@VXM12,22.5,@VXN12,1.45,1.5,1.55
2012-05-09,20.5,@VXK12,21.85,@VXM12,23.2,@VXN12,1.35,1.35,1.35
2012-05-10,19.35,@VXK12,20.85,@VXM12,22.45,@VXN12,1.5,1.6,1.7
2012-05-11,20.1,@VXK12,21.6,@VXM12,23.0,@VXN12,1.5,1.4,1.3
2012-05-14,21.95,@VXK12,23.0,@VXM12,24.1,@VXN12,1.05,1.1,1.15
2012-05-15,21.85,@VXK12,23.9,@VXM12,24.75,@VXN12,2.05,0.85,-0.35
2012-05-16,24.4,@VXM12,25.45,@VXN12,26.15,@VXQ12,1.05,0.7,0.35
2012-05-17,26.2,@VXM12,26.7,@VXN12,27.15,@VXQ12,0.5,0.45,0.4
2012-05-18,28.2,@VXM12,28.15,@VXN12,28.4,@VXQ12,-0.05,0.25,0.55
2012-05-21,24.25,@VXM12,25.85,@VXN12,26.55,@VXQ12,1.6,0.7,-0.2
2012-05-22,24.95,@VXM12,26.5,@VXN12,27.1,@VXQ12,1.55,0.6,-0.35
2012-05-23,24.8,@VXM12,26.35,@VXN12,26.9,@VXQ12,1.55,0.55,-0.45
2012-05-24,24.25,@VXM12,26.0,@VXN12,26.55,@VXQ12,1.75,0.55,-0.65
2012-05-25,24.55,@VXM12,26.1,@VXN12,26.55,@VXQ12,1.55,0.45,-0.65
2012-05-29,23.0,@VXM12,24.8,@VXN12,25.6,@VXQ12,1.8,0.8,-0.2
2012-05-30,25.7,@VXM12,26.9,@VXN12,27.15,@VXQ12,1.2,0.25,-0.7
2012-05-31,26.0,@VXM12,27.35,@VXN12,27.55,@VXQ12,1.35,0.2,-0.95
2012-06-01,27.75,@VXM12,29.15,@VXN12,29.2,@VXQ12,1.4,0.05,-1.3
2012-06-04,26.95,@VXM12,28.45,@VXN12,28.9,@VXQ12,1.5,0.45,-0.6
2012-06-05,25.6,@VXM12,27.35,@VXN12,28.05,@VXQ12,1.75,0.7,-0.35
2012-06-06,23.4,@VXM12,25.5,@VXN12,26.6,@VXQ12,2.1,1.1,0.1
2012-06-07,23.05,@VXM12,25.3,@VXN12,26.35,@VXQ12,2.25,1.05,-0.15
2012-06-08,21.7,@VXM12,23.85,@VXN12,25.1,@VXQ12,2.15,1.25,0.35
2012-06-11,24.55,@VXM12,26.4,@VXN12,27.25,@VXQ12,1.85,0.85,-0.15
2012-06-12,23.45,@VXM12,25.55,@VXN12,26.75,@VXQ12,2.1,1.2,0.3
2012-06-13,24.95,@VXM12,26.75,@VXN12,27.9,@VXQ12,1.8,1.15,0.5
2012-06-14,22.95,@VXM12,25.1,@VXN12,26.5,@VXQ12,2.15,1.4,0.65
2012-06-15,21.5,@VXM12,23.65,@VXN12,25.25,@VXQ12,2.15,1.6,1.05
2012-06-18,19.0,@VXM12,21.8,@VXN12,23.9,@VXQ12,2.8,2.1,1.4
2012-06-19,18.45,@VXM12,21.9,@VXN12,23.8,@VXQ12,3.45,1.9,0.35
2012-06-20,20.45,@VXN12,22.7,@VXQ12,24.35,@VXU12,2.25,1.65,1.05
2012-06-21,23.35,@VXN12,24.75,@VXQ12,26.05,@VXU12,1.4,1.3,1.2
2012-06-22,21.85,@VXN12,23.9,@VXQ12,25.5,@VXU12,2.05,1.6,1.15
2012-06-25,22.45,@VXN12,24.25,@VXQ12,25.7,@VXU12,1.8,1.45,1.1
2012-06-26,21.75,@VXN12,23.7,@VXQ12,25.2,@VXU12,1.95,1.5,1.05
2012-06-27,21.7,@VXN12,23.65,@VXQ12,25.1,@VXU12,1.95,1.45,0.95
2012-06-28,21.35,@VXN12,23.3,@VXQ12,24.75,@VXU12,1.95,1.45,0.95
2012-06-29,19.55,@VXN12,21.95,@VXQ12,23.65,@VXU12,2.4,1.7,1.0
2012-07-02,18.15,@VXN12,20.65,@VXQ12,22.6,@VXU12,2.5,1.95,1.4
2012-07-03,17.7,@VXN12,20.2,@VXQ12,22.0,@VXU12,2.5,1.8,1.1
2012-07-05,18.8,@VXN12,20.9,@VXQ12,22.7,@VXU12,2.1,1.8,1.5
2012-07-06,18.25,@VXN12,20.6,@VXQ12,22.3,@VXU12,2.35,1.7,1.05
2012-07-09,18.4,@VXN12,20.5,@VXQ12,22.2,@VXU12,2.1,1.7,1.3
2012-07-10,19.25,@VXN12,21.2,@VXQ12,22.7,@VXU12,1.95,1.5,1.05
2012-07-11,18.3,@VXN12,20.45,@VXQ12,22.25,@VXU12,2.15,1.8,1.45
2012-07-12,18.5,@VXN12,20.6,@VXQ12,22.45,@VXU12,2.1,1.85,1.6
2012-07-13,17.45,@VXN12,19.35,@VXQ12,21.45,@VXU12,1.9,2.1,2.3
2012-07-16,17.3,@VXN12,19.3,@VXQ12,21.3,@VXU12,2.0,2.0,2.0
2012-07-17,16.65,@VXN12,18.55,@VXQ12,20.55,@VXU12,1.9,2.0,2.1
2012-07-18,18.65,@VXQ12,20.6,@VXU12,22.25,@VXV12,1.95,1.65,1.35
2012-07-19,18.2,@VXQ12,20.15,@VXU12,21.95,@VXV12,1.95,1.8,1.65
2012-07-20,19.15,@VXQ12,20.95,@VXU12,22.65,@VXV12,1.8,1.7,1.6
2012-07-23,20.8,@VXQ12,22.3,@VXU12,23.9,@VXV12,1.5,1.6,1.7
2012-07-24,21.85,@VXQ12,23.2,@VXU12,24.5,@VXV12,1.35,1.3,1.25
2012-07-25,21.1,@VXQ12,22.45,@VXU12,23.95,@VXV12,1.35,1.5,1.65
2012-07-26,19.15,@VXQ12,20.9,@VXU12,22.6,@VXV12,1.75,1.7,1.65
2012-07-27,18.6,@VXQ12,20.65,@VXU12,22.45,@VXV12,2.05,1.8,1.55
2012-07-30,19.5,@VXQ12,21.25,@VXU12,22.9,@VXV12,1.75,1.65,1.55
2012-07-31,19.9,@VXQ12,21.65,@VXU12,23.1,@VXV12,1.75,1.45,1.15
2012-08-01,19.7,@VXQ12,21.35,@VXU12,23.0,@VXV12,1.65,1.65,1.65
2012-08-02,18.7,@VXQ12,20.7,@VXU12,22.6,@VXV12,2.0,1.9,1.8
2012-08-03,17.2,@VXQ12,19.4,@VXU12,21.45,@VXV12,2.2,2.05,1.9
2012-08-06,16.85,@VXQ12,19.0,@VXU12,21.05,@VXV12,2.15,2.05,1.95
2012-08-07,17.65,@VXQ12,19.7,@VXU12,21.5,@VXV12,2.05,1.8,1.55
2012-08-08,16.8,@VXQ12,18.9,@VXU12,20.75,@VXV12,2.1,1.85,1.6
2012-08-09,16.55,@VXQ12,18.65,@VXU12,20.65,@VXV12,2.1,2.0,1.9
2012-08-10,16.35,@VXQ12,18.55,@VXU12,20.5,@VXV12,2.2,1.95,1.7
2012-08-13,15.8,@VXQ12,18.25,@VXU12,20.3,@VXV12,2.45,2.05,1.65
2012-08-14,16.4,@VXQ12,19.0,@VXU12,20.85,@VXV12,2.6,1.85,1.1
2012-08-15,16.2,@VXQ12,19.0,@VXU12,20.95,@VXV12,2.8,1.95,1.1
2012-08-16,15.9,@VXQ12,18.75,@VXU12,20.7,@VXV12,2.85,1.95,1.05
2012-08-17,15.1,@VXQ12,18.2,@VXU12,20.3,@VXV12,3.1,2.1,1.1
2012-08-20,14.65,@VXQ12,18.25,@VXU12,20.5,@VXV12,3.6,2.25,0.9
2012-08-21,14.9,@VXQ12,18.75,@VXU12,20.85,@VXV12,3.85,2.1,0.35
2012-08-22,19.0,@VXU12,21.25,@VXV12,22.8,@VXX12,2.25,1.55,0.85
2012-08-23,19.3,@VXU12,21.6,@VXV12,23.2,@VXX12,2.3,1.6,0.9
2012-08-24,18.55,@VXU12,21.2,@VXV12,22.95,@VXX12,2.65,1.75,0.85
2012-08-27,18.8,@VXU12,21.3,@VXV12,22.9,@VXX12,2.5,1.6,0.7
2012-08-28,19.0,@VXU12,21.45,@VXV12,23.1,@VXX12,2.45,1.65,0.85
2012-08-29,19.25,@VXU12,21.7,@VXV12,23.25,@VXX12,2.45,1.55,0.65
2012-08-30,19.7,@VXU12,22.0,@VXV12,23.55,@VXX12,2.3,1.55,0.8
2012-08-31,18.95,@VXU12,21.2,@VXV12,22.85,@VXX12,2.25,1.65,1.05
2012-09-04,18.65,@VXU12,20.75,@VXV12,22.55,@VXX12,2.1,1.8,1.5
2012-09-05,18.15,@VXU12,20.35,@VXV12,22.15,@VXX12,2.2,1.8,1.4
2012-09-06,16.1,@VXU12,18.55,@VXV12,20.6,@VXX12,2.45,2.05,1.65
2012-09-07,15.1,@VXU12,17.55,@VXV12,19.7,@VXX12,2.45,2.15,1.85
2012-09-10,16.5,@VXU12,18.55,@VXV12,20.4,@VXX12,2.05,1.85,1.65
2012-09-11,16.6,@VXU12,18.35,@VXV12,19.95,@VXX12,1.75,1.6,1.45
2012-09-12,15.8,@VXU12,17.6,@VXV12,19.15,@VXX12,1.8,1.55,1.3
2012-09-13,14.9,@VXU12,16.45,@VXV12,17.95,@VXX12,1.55,1.5,1.45
2012-09-14,15.75,@VXU12,17.35,@VXV12,18.4,@VXX12,1.6,1.05,0.5
2012-09-17,15.0,@VXU12,16.85,@VXV12,18.25,@VXX12,1.85,1.4,0.95
2012-09-18,14.3,@VXU12,16.25,@VXV12,17.75,@VXX12,1.95,1.5,1.05
2012-09-19,16.05,@VXV12,17.7,@VXX12,19.0,@VXZ12,1.65,1.3,0.95
2012-09-20,16.4,@VXV12,18.05,@VXX12,19.2,@VXZ12,1.65,1.15,0.65
2012-09-21,16.05,@VXV12,17.9,@VXX12,19.25,@VXZ12,1.85,1.35,0.85
2012-09-24,15.9,@VXV12,17.6,@VXX12,19.0,@VXZ12,1.7,1.4,1.1
2012-09-25,17.15,@VXV12,18.35,@VXX12,19.5,@VXZ12,1.2,1.15,1.1
2012-09-26,17.75,@VXV12,18.9,@VXX12,19.95,@VXZ12,1.15,1.05,0.95
2012-09-27,16.1,@VXV12,17.75,@VXX12,18.95,@VXZ12,1.65,1.2,0.75
2012-09-28,16.4,@VXV12,18.05,@VXX12,19.2,@VXZ12,1.65,1.15,0.65
2012-10-01,16.95,@VXV12,18.3,@VXX12,19.2,@VXZ12,1.35,0.9,0.45
2012-10-02,16.6,@VXV12,17.95,@VXX12,19.0,@VXZ12,1.35,1.05,0.75
2012-10-03,16.5,@VXV12,17.7,@VXX12,18.8,@VXZ12,1.2,1.1,1.0
2012-10-04,15.8,@VXV12,17.4,@VXX12,18.4,@VXZ12,1.6,1.0,0.4
2012-10-05,15.75,@VXV12,17.25,@VXX12,18.25,@VXZ12,1.5,1.0,0.5
2012-10-08,15.9,@VXV12,17.4,@VXX12,18.35,@VXZ12,1.5,0.95,0.4
2012-10-09,16.7,@VXV12,18.05,@VXX12,18.75,@VXZ12,1.35,0.7,0.05
2012-10-10,16.75,@VXV12,18.15,@VXX12,19.0,@VXZ12,1.4,0.85,0.3
2012-10-11,16.2,@VXV12,17.55,@VXX12,18.5,@VXZ12,1.35,0.95,0.55
2012-10-12,16.65,@VXV12,18.0,@VXX12,18.65,@VXZ12,1.35,0.65,-0.05
2012-10-15,15.7,@VXV12,17.15,@VXX12,18.05,@VXZ12,1.45,0.9,0.35
2012-10-16,15.5,@VXV12,16.75,@VXX12,17.65,@VXZ12,1.25,0.9,0.55
2012-10-17,16.45,@VXX12,17.5,@VXZ12,19.0,@VXF13,1.05,1.5,1.95
2012-10-18,16.7,@VXX12,17.6,@VXZ12,19.2,@VXF13,0.9,1.6,2.3
2012-10-19,17.6,@VXX12,18.45,@VXZ12,20.0,@VXF13,0.85,1.55,2.25
2012-10-22,17.35,@VXX12,18.05,@VXZ12,19.6,@VXF13,0.7,1.55,2.4
2012-10-23,19.2,@VXX12,19.4,@VXZ12,20.6,@VXF13,0.2,1.2,2.2
2012-10-24,18.75,@VXX12,19.1,@VXZ12,20.35,@VXF13,0.35,1.25,2.15
2012-10-25,18.3,@VXX12,18.9,@VXZ12,20.15,@VXF13,0.6,1.25,1.9
2012-10-26,18.25,@VXX12,18.9,@VXZ12,20.15,@VXF13,0.65,1.25,1.85
2012-10-31,18.95,@VXX12,19.5,@VXZ12,20.65,@VXF13,0.55,1.15,1.75
2012-11-01,16.9,@VXX12,17.9,@VXZ12,19.2,@VXF13,1.0,1.3,1.6
2012-11-02,17.8,@VXX12,18.6,@VXZ12,20.0,@VXF13,0.8,1.4,2.0
2012-11-05,18.1,@VXX12,18.9,@VXZ12,20.25,@VXF13,0.8,1.35,1.9
2012-11-06,17.05,@VXX12,18.1,@VXZ12,19.45,@VXF13,1.05,1.35,1.65
2012-11-07,18.85,@VXX12,19.5,@VXZ12,20.55,@VXF13,0.65,1.05,1.45
2012-11-08,18.5,@VXX12,19.3,@VXZ12,20.55,@VXF13,0.8,1.25,1.7
2012-11-09,18.6,@VXX12,19.6,@VXZ12,20.9,@VXF13,1.0,1.3,1.6
2012-11-12,17.1,@VXX12,18.35,@VXZ12,20.0,@VXF13,1.25,1.65,2.05
2012-11-13,16.95,@VXX12,18.2,@VXZ12,19.9,@VXF13,1.25,1.7,2.15
2012-11-14,17.85,@VXX12,19.0,@VXZ12,20.5,@VXF13,1.15,1.5,1.85
2012-11-15,18.05,@VXX12,19.15,@VXZ12,20.6,@VXF13,1.1,1.45,1.8
2012-11-16,16.75,@VXX12,18.2,@VXZ12,19.9,@VXF13,1.45,1.7,1.95
2012-11-19,15.25,@VXX12,16.6,@VXZ12,18.65,@VXF13,1.35,2.05,2.75
2012-11-20,15.15,@VXX12,16.4,@VXZ12,18.05,@VXF13,1.25,1.65,2.05
2012-11-21,16.45,@VXZ12,18.35,@VXF13,19.4,@VXG13,1.9,1.05,0.2
2012-11-23,16.1,@VXZ12,17.9,@VXF13,19.15,@VXG13,1.8,1.25,0.7
2012-11-26,15.6,@VXZ12,17.45,@VXF13,18.75,@VXG13,1.85,1.3,0.75
2012-11-27,16.15,@VXZ12,17.8,@VXF13,19.0,@VXG13,1.65,1.2,0.75
2012-11-28,15.5,@VXZ12,17.3,@VXF13,18.55,@VXG13,1.8,1.25,0.7
2012-11-29,15.25,@VXZ12,17.0,@VXF13,18.25,@VXG13,1.75,1.25,0.75
2012-11-30,15.55,@VXZ12,17.15,@VXF13,18.4,@VXG13,1.6,1.25,0.9
2012-12-03,16.4,@VXZ12,17.7,@VXF13,18.85,@VXG13,1.3,1.15,1.0
2012-12-04,16.5,@VXZ12,17.9,@VXF13,18.95,@VXG13,1.4,1.05,0.7
2012-12-05,16.1,@VXZ12,17.35,@VXF13,18.35,@VXG13,1.25,1.0,0.75
2012-12-06,16.4,@VXZ12,17.65,@VXF13,18.55,@VXG13,1.25,0.9,0.55
2012-12-07,16.0,@VXZ12,17.25,@VXF13,18.3,@VXG13,1.25,1.05,0.85
2012-12-10,16.0,@VXZ12,17.05,@VXF13,18.1,@VXG13,1.05,1.05,1.05
2012-12-11,15.55,@VXZ12,16.5,@VXF13,17.65,@VXG13,0.95,1.15,1.35
2012-12-12,16.1,@VXZ12,17.15,@VXF13,18.1,@VXG13,1.05,0.95,0.85
2012-12-13,16.6,@VXZ12,17.35,@VXF13,18.4,@VXG13,0.75,1.05,1.35
2012-12-14,16.85,@VXZ12,17.2,@VXF13,18.25,@VXG13,0.35,1.05,1.75
2012-12-17,16.2,@VXZ12,16.5,@VXF13,17.55,@VXG13,0.3,1.05,1.8
2012-12-18,15.55,@VXZ12,16.15,@VXF13,17.1,@VXG13,0.6,0.95,1.3
2012-12-19,17.1,@VXF13,17.9,@VXG13,18.75,@VXH13,0.8,0.85,0.9
2012-12-20,17.5,@VXF13,18.15,@VXG13,19.05,@VXH13,0.65,0.9,1.15
2012-12-21,18.25,@VXF13,18.55,@VXG13,19.5,@VXH13,0.3,0.95,1.6
2012-12-24,18.65,@VXF13,18.95,@VXG13,19.7,@VXH13,0.3,0.75,1.2
2012-12-26,19.5,@VXF13,19.55,@VXG13,20.2,@VXH13,0.05,0.65,1.25
2012-12-27,19.1,@VXF13,19.4,@VXG13,20.1,@VXH13,0.3,0.7,1.1
2012-12-28,22.35,@VXF13,21.95,@VXG13,22.0,@VXH13,-0.4,0.05,0.5
2012-12-31,17.7,@VXF13,18.5,@VXG13,19.6,@VXH13,0.8,1.1,1.4
2013-01-02,15.6,@VXF13,16.75,@VXG13,18.1,@VXH13,1.15,1.35,1.55
2013-01-03,15.9,@VXF13,16.95,@VXG13,18.15,@VXH13,1.05,1.2,1.35
2013-01-04,15.3,@VXF13,16.7,@VXG13,18.05,@VXH13,1.4,1.35,1.3
2013-01-07,14.75,@VXF13,16.45,@VXG13,17.95,@VXH13,1.7,1.5,1.3
2013-01-08,14.65,@VXF13,16.45,@VXG13,17.9,@VXH13,1.8,1.45,1.1
2013-01-09,14.7,@VXF13,16.4,@VXG13,17.95,@VXH13,1.7,1.55,1.4
2013-01-10,14.2,@VXF13,16.1,@VXG13,17.75,@VXH13,1.9,1.65,1.4
2013-01-11,14.15,@VXF13,16.0,@VXG13,17.65,@VXH13,1.85,1.65,1.45
2013-01-14,14.1,@VXF13,15.95,@VXG13,17.35,@VXH13,1.85,1.4,0.95
2013-01-15,14.2,@VXF13,15.8,@VXG13,17.25,@VXH13,1.6,1.45,1.3
2013-01-16,15.5,@VXG13,17.1,@VXH13,17.95,@VXJ13,1.6,0.85,0.1
2013-01-17,15.7,@VXG13,17.0,@VXH13,17.9,@VXJ13,1.3,0.9,0.5
2013-01-18,14.65,@VXG13,16.3,@VXH13,17.25,@VXJ13,1.65,0.95,0.25
2013-01-22,14.05,@VXG13,15.4,@VXH13,16.5,@VXJ13,1.35,1.1,0.85
2013-01-23,13.7,@VXG13,15.05,@VXH13,16.25,@VXJ13,1.35,1.2,1.05
2013-01-24,13.95,@VXG13,15.1,@VXH13,16.15,@VXJ13,1.15,1.05,0.95
2013-01-25,14.1,@VXG13,15.15,@VXH13,16.1,@VXJ13,1.05,0.95,0.85
2013-01-28,14.6,@VXG13,15.35,@VXH13,16.3,@VXJ13,0.75,0.95,1.15
2013-01-29,14.05,@VXG13,14.95,@VXH13,16.0,@VXJ13,0.9,1.05,1.2
2013-01-30,15.15,@VXG13,15.8,@VXH13,16.6,@VXJ13,0.65,0.8,0.95
2013-01-31,14.9,@VXG13,15.75,@VXH13,16.7,@VXJ13,0.85,0.95,1.05
2013-02-01,14.3,@VXG13,15.4,@VXH13,16.35,@VXJ13,1.1,0.95,0.8
2013-02-04,15.3,@VXG13,15.9,@VXH13,16.75,@VXJ13,0.6,0.85,1.1
2013-02-05,14.4,@VXG13,15.6,@VXH13,16.6,@VXJ13,1.2,1.0,0.8
2013-02-06,14.15,@VXG13,15.35,@VXH13,16.45,@VXJ13,1.2,1.1,1.0
2013-02-07,14.1,@VXG13,15.35,@VXH13,16.35,@VXJ13,1.25,1.0,0.75
2013-02-08,13.8,@VXG13,15.05,@VXH13,16.1,@VXJ13,1.25,1.05,0.85
2013-02-11,13.5,@VXG13,14.95,@VXH13,15.85,@VXJ13,1.45,0.9,0.35
2013-02-12,13.0,@VXG13,14.8,@VXH13,15.8,@VXJ13,1.8,1.0,0.2
2013-02-13,14.75,@VXH13,15.85,@VXJ13,16.55,@VXK13,1.1,0.7,0.3
2013-02-14,14.55,@VXH13,15.75,@VXJ13,16.45,@VXK13,1.2,0.7,0.2
2013-02-15,14.5,@VXH13,15.65,@VXJ13,16.4,@VXK13,1.15,0.75,0.35
2013-02-19,13.9,@VXH13,14.95,@VXJ13,15.75,@VXK13,1.05,0.8,0.55
2013-02-20,15.4,@VXH13,16.0,@VXJ13,16.55,@VXK13,0.6,0.55,0.5
2013-02-21,15.5,@VXH13,16.15,@VXJ13,16.75,@VXK13,0.65,0.6,0.55
2013-02-22,14.85,@VXH13,15.7,@VXJ13,16.45,@VXK13,0.85,0.75,0.65
2013-02-25,17.65,@VXH13,17.5,@VXJ13,17.55,@VXK13,-0.15,0.05,0.25
2013-02-26,17.05,@VXH13,17.35,@VXJ13,17.6,@VXK13,0.3,0.25,0.2
2013-02-27,15.4,@VXH13,16.1,@VXJ13,16.75,@VXK13,0.7,0.65,0.6
2013-02-28,16.15,@VXH13,16.7,@VXJ13,17.05,@VXK13,0.55,0.35,0.15
2013-03-01,16.4,@VXH13,16.95,@VXJ13,17.35,@VXK13,0.55,0.4,0.25
2013-03-04,15.0,@VXH13,15.85,@VXJ13,16.55,@VXK13,0.85,0.7,0.55
2013-03-05,14.55,@VXH13,15.55,@VXJ13,16.35,@VXK13,1.0,0.8,0.6
2013-03-06,14.7,@VXH13,15.55,@VXJ13,16.35,@VXK13,0.85,0.8,0.75
2013-03-07,14.2,@VXH13,15.25,@VXJ13,16.1,@VXK13,1.05,0.85,0.65
2013-03-08,13.8,@VXH13,15.1,@VXJ13,16.05,@VXK13,1.3,0.95,0.6
2013-03-11,13.0,@VXH13,14.45,@VXJ13,15.55,@VXK13,1.45,1.1,0.75
2013-03-12,13.25,@VXH13,14.8,@VXJ13,15.8,@VXK13,1.55,1.0,0.45
