DateTime,Open_ES,High_ES,Low_ES,Close_ES,Volume_ES,oi_ES,Symbol_ES,Open_VIX,High_VIX,Low_VIX,Close_VIX,Volume_VIX,oi_VIX,Symbol_VIX,std,Qd4,Qd3,Qd2,Qd1,Qunch,Qu1,Qu2,Qu3,Qu4
2011-03-31,1324.5,1325.75,1320.5,1321.0,1521964,2647743,@ES#,17.9,17.95,17.41,17.74,0,0,VIX.XO,1.11751495853,1309.23,1312.92,1316.61,1320.31,1324.0,1327.69,1331.39,1335.08,1338.77
2011-04-01,1321.25,1333.75,1320.5,1327.75,1660075,2635255,@ES#,16.68,17.62,16.44,17.4,0,0,VIX.XO,1.09609697173,1306.24,1309.93,1313.62,1317.31,1321.0,1324.69,1328.38,1332.07,1335.76
2011-04-04,1327.0,1332.75,1324.5,1329.25,1273974,2646233,@ES#,17.63,17.85,17.39,17.5,0,0,VIX.XO,1.10239637961,1313.2,1316.83,1320.47,1324.11,1327.75,1331.39,1335.03,1338.67,1342.3
2011-04-05,1329.75,1334.25,1323.0,1326.75,1558287,2675137,@ES#,17.87,17.87,16.5,17.25,0,0,VIX.XO,1.0866478599,1314.6,1318.26,1321.92,1325.59,1329.25,1332.91,1336.58,1340.24,1343.9
2011-04-06,1327.0,1336.5,1326.0,1329.0,1656416,2665569,@ES#,16.75,17.15,16.5,16.9,0,0,VIX.XO,1.06459993231,1312.33,1315.94,1319.54,1323.15,1326.75,1330.35,1333.96,1337.56,1341.17
2011-04-07,1329.0,1335.25,1322.25,1328.5,2180272,2671718,@ES#,16.92,17.77,16.49,17.11,0,0,VIX.XO,1.07782868886,1314.85,1318.39,1321.93,1325.46,1329.0,1332.54,1336.07,1339.61,1343.15
2011-04-08,1328.5,1335.75,1318.75,1323.75,1858868,2688459,@ES#,16.51,18.33,16.51,17.87,0,0,VIX.XO,1.12570418878,1314.18,1317.76,1321.34,1324.92,1328.5,1332.08,1335.66,1339.24,1342.82
2011-04-11,1325.75,1330.25,1317.0,1319.5,1527470,2695169,@ES#,16.74,17.05,16.22,16.59,0,0,VIX.XO,1.04507176787,1308.85,1312.57,1316.3,1320.02,1323.75,1327.48,1331.2,1334.93,1338.65
2011-04-12,1320.25,1320.5,1305.25,1308.25,2078928,2685024,@ES#,17.58,18.46,16.88,17.09,0,0,VIX.XO,1.07656880729,1305.71,1309.16,1312.61,1316.05,1319.5,1322.95,1326.39,1329.84,1333.29
2011-04-13,1308.25,1318.75,1305.0,1308.75,1919662,2667514,@ES#,16.33,17.38,16.2,16.92,0,0,VIX.XO,1.06585981389,1294.17,1297.69,1301.21,1304.73,1308.25,1311.77,1315.29,1318.81,1322.33
2011-04-14,1309.25,1313.25,1298.25,1310.25,2027796,2690414,@ES#,17.77,18.08,16.08,16.27,0,0,VIX.XO,1.02491366264,1294.8,1298.29,1301.78,1305.26,1308.75,1312.24,1315.72,1319.21,1322.7
2011-04-15,1310.5,1319.25,1305.75,1318.75,1644200,2683332,@ES#,15.97,15.98,14.92,15.32,0,0,VIX.XO,0.96506928775,1296.82,1300.18,1303.54,1306.89,1310.25,1313.61,1316.96,1320.32,1323.68
2011-04-18,1318.25,1318.75,1290.25,1301.0,2255340,2687640,@ES#,18.3,19.07,16.81,16.96,0,0,VIX.XO,1.06837957704,1306.02,1309.2,1312.39,1315.57,1318.75,1321.93,1325.11,1328.3,1331.48
2011-04-19,1301.0,1309.5,1294.0,1308.5,1528995,2693117,@ES#,16.62,16.72,15.69,15.83,0,0,VIX.XO,0.997196267956,1287.1,1290.58,1294.05,1297.53,1301.0,1304.47,1307.95,1311.42,1314.9
2011-04-20,1308.75,1330.5,1308.5,1328.25,1871971,2694507,@ES#,14.31,15.39,14.3,15.07,0,0,VIX.XO,0.949320768042,1295.45,1298.71,1301.98,1305.24,1308.5,1311.76,1315.02,1318.29,1321.55
2011-04-21,1328.5,1337.75,1328.0,1331.0,1276072,2681863,@ES#,14.71,15.23,14.4,14.69,0,0,VIX.XO,0.925383018084,1315.64,1318.79,1321.95,1325.1,1328.25,1331.4,1334.55,1337.71,1340.86
2011-04-25,1330.5,1335.25,1327.25,1330.75,599322,2693363,@ES#,15.64,16.06,15.5,15.77,0,0,VIX.XO,0.993416623226,1318.68,1321.76,1324.84,1327.92,1331.0,1334.08,1337.16,1340.24,1343.32
2011-04-26,1330.75,1346.25,1328.0,1341.0,1386038,2726416,@ES#,15.36,15.66,15.07,15.62,0,0,VIX.XO,0.983967511401,1317.53,1320.84,1324.14,1327.45,1330.75,1334.05,1337.36,1340.66,1343.97
2011-04-27,1341.0,1354.25,1340.25,1351.0,1386295,2751861,@ES#,15.37,16.42,15.13,15.35,0,0,VIX.XO,0.966959110115,1327.8,1331.1,1334.4,1337.7,1341.0,1344.3,1347.6,1350.9,1354.2
2011-04-28,1351.5,1358.5,1346.75,1355.0,1706910,2743397,@ES#,15.54,15.54,14.27,14.62,0,0,VIX.XO,0.920973432566,1337.94,1341.2,1344.47,1347.73,1351.0,1354.27,1357.53,1360.8,1364.06
2011-04-29,1355.0,1363.75,1352.75,1359.75,1272342,2742628,@ES#,14.56,14.99,14.49,14.75,0,0,VIX.XO,0.929162662814,1342.52,1345.64,1348.76,1351.88,1355.0,1358.12,1361.24,1364.36,1367.48
2011-05-02,1363.25,1373.5,1354.75,1357.75,1707040,2742024,@ES#,15.07,16.13,15.07,15.99,0,0,VIX.XO,1.00727532057,1347.12,1350.27,1353.43,1356.59,1359.75,1362.91,1366.07,1369.23,1372.38
2011-05-03,1357.75,1358.5,1345.75,1352.0,1674060,2794195,@ES#,16.35,17.29,16.13,16.7,0,0,VIX.XO,1.05200111654,1344.07,1347.49,1350.91,1354.33,1357.75,1361.17,1364.59,1368.01,1371.43
2011-05-04,1351.75,1355.0,1337.5,1343.0,2382666,2790443,@ES#,16.84,17.72,16.83,17.08,0,0,VIX.XO,1.0759388665,1337.78,1341.33,1344.89,1348.44,1352.0,1355.56,1359.11,1362.67,1366.22
2011-05-05,1343.25,1348.75,1325.25,1335.0,2915006,2758798,@ES#,17.68,19.11,16.74,18.2,0,0,VIX.XO,1.14649223479,1328.55,1332.16,1335.78,1339.39,1343.0,1346.61,1350.22,1353.84,1357.45
2011-05-06,1334.25,1351.75,1331.75,1334.5,2673077,2751590,@ES#,17.17,19.29,16.12,18.4,0,0,VIX.XO,1.15909105056,1319.69,1323.52,1327.35,1331.17,1335.0,1338.83,1342.65,1346.48,1350.31
2011-05-09,1337.25,1346.25,1334.5,1342.75,1666599,2677123,@ES#,18.59,18.59,17.04,17.16,0,0,VIX.XO,1.08097839281,1319.03,1322.9,1326.77,1330.63,1334.5,1338.37,1342.23,1346.1,1349.97
2011-05-10,1342.5,1356.5,1339.0,1353.75,1571216,2680756,@ES#,16.84,16.9,15.79,15.91,0,0,VIX.XO,1.00223579426,1328.24,1331.86,1335.49,1339.12,1342.75,1346.38,1350.01,1353.64,1357.26
2011-05-11,1353.75,1358.25,1333.0,1338.75,2190906,2664963,@ES#,16.27,17.49,16.23,16.95,0,0,VIX.XO,1.06774963625,1340.18,1343.57,1346.97,1350.36,1353.75,1357.14,1360.53,1363.93,1367.32
2011-05-12,1339.25,1348.75,1328.75,1347.5,2254909,2647161,@ES#,17.27,17.89,16.03,16.03,0,0,VIX.XO,1.00979508372,1324.46,1328.03,1331.6,1335.18,1338.75,1342.32,1345.9,1349.47,1353.04
2011-05-13,1347.25,1352.5,1330.5,1334.0,2235430,2650027,@ES#,16.02,17.56,15.98,17.07,0,0,VIX.XO,1.07530892571,1333.89,1337.29,1340.7,1344.1,1347.5,1350.9,1354.3,1357.71,1361.11
2011-05-16,1332.0,1341.25,1324.75,1325.5,2177046,2666484,@ES#,17.86,18.25,16.61,18.24,0,0,VIX.XO,1.14901199795,1319.66,1323.24,1326.83,1330.41,1334.0,1337.59,1341.17,1344.76,1348.34
2011-05-17,1325.25,1332.0,1316.0,1325.5,2292146,2688008,@ES#,18.54,19.09,17.47,17.55,0,0,VIX.XO,1.10554608355,1310.27,1314.08,1317.88,1321.69,1325.5,1329.31,1333.12,1336.92,1340.73
2011-05-18,1326.25,1340.5,1324.5,1338.5,1612220,2695103,@ES#,17.56,17.68,16.03,16.23,0,0,VIX.XO,1.02239389949,1310.85,1314.51,1318.17,1321.84,1325.5,1329.16,1332.83,1336.49,1340.15
2011-05-19,1338.25,1345.5,1334.5,1341.75,1825276,2706744,@ES#,15.9,16.56,15.5,15.52,0,0,VIX.XO,0.977668103517,1324.82,1328.24,1331.66,1335.08,1338.5,1341.92,1345.34,1348.76,1352.18
2011-05-20,1341.5,1344.0,1327.0,1327.75,2248408,2719462,@ES#,15.88,17.43,15.7,17.43,0,0,VIX.XO,1.09798679409,1328.63,1331.91,1335.19,1338.47,1341.75,1345.03,1348.31,1351.59,1354.87
2011-05-23,1326.0,1327.0,1310.75,1315.25,2050172,2752316,@ES#,20.03,20.03,17.47,18.27,0,0,VIX.XO,1.15090182031,1313.17,1316.82,1320.46,1324.11,1327.75,1331.39,1335.04,1338.68,1342.33
2011-05-24,1314.75,1322.5,1311.75,1313.5,1860600,2761199,@ES#,18.07,18.19,17.0,17.82,0,0,VIX.XO,1.12255448484,1300.11,1303.9,1307.68,1311.47,1315.25,1319.03,1322.82,1326.6,1330.39
2011-05-25,1313.0,1324.5,1302.25,1316.5,2100699,2780614,@ES#,18.26,18.26,16.7,17.07,0,0,VIX.XO,1.07530892571,1298.76,1302.44,1306.13,1309.81,1313.5,1317.19,1320.87,1324.56,1328.24
2011-05-26,1316.5,1327.5,1312.5,1326.5,2286732,2762061,@ES#,17.17,17.46,15.9,16.09,0,0,VIX.XO,1.01357472845,1302.34,1305.88,1309.42,1312.96,1316.5,1320.04,1323.58,1327.12,1330.66
2011-05-27,1326.5,1333.75,1324.5,1330.0,1393298,2775088,@ES#,16.11,16.27,15.36,15.98,0,0,VIX.XO,1.00664537978,1313.05,1316.42,1319.78,1323.14,1326.5,1329.86,1333.22,1336.58,1339.95
2011-05-31,1329.75,1345.75,1328.25,1344.0,1927228,2815719,@ES#,15.85,16.5,15.15,15.45,0,0,VIX.XO,0.973258517999,1316.61,1319.96,1323.31,1326.65,1330.0,1333.35,1336.69,1340.04,1343.39
2011-06-01,1344.75,1347.75,1311.25,1312.0,2681845,2835132,@ES#,15.95,18.48,15.95,18.3,0,0,VIX.XO,1.15279164268,1330.92,1334.19,1337.46,1340.73,1344.0,1347.27,1350.54,1353.81,1357.08
2011-06-02,1313.25,1317.75,1304.25,1312.5,2433178,2815208,@ES#,17.92,18.72,17.39,18.09,0,0,VIX.XO,1.13956288612,1296.88,1300.66,1304.44,1308.22,1312.0,1315.78,1319.56,1323.34,1327.12
2011-06-03,1312.25,1313.5,1294.5,1296.25,2677734,2930588,@ES#,18.23,19.87,17.12,17.95,0,0,VIX.XO,1.13074371509,1297.54,1301.28,1305.02,1308.76,1312.5,1316.24,1319.98,1323.72,1327.46
2011-06-06,1298.75,1299.0,1283.25,1285.0,2185300,2889057,@ES#,18.42,18.65,17.65,18.49,0,0,VIX.XO,1.16476051766,1281.59,1285.26,1288.92,1292.59,1296.25,1299.91,1303.58,1307.24,1310.91
2011-06-07,1285.25,1295.5,1282.5,1284.75,2069553,2803593,@ES#,18.13,18.48,17.39,18.07,0,0,VIX.XO,1.13830300455,1270.03,1273.77,1277.52,1281.26,1285.0,1288.74,1292.48,1296.23,1299.97
2011-06-08,1285.0,1287.75,1276.25,1277.0,2695851,2671828,@ES#,18.15,18.83,17.72,18.79,0,0,VIX.XO,1.18365874131,1270.13,1273.78,1277.44,1281.09,1284.75,1288.41,1292.06,1295.72,1299.37
2011-06-09,1273.0,1288.5,1269.75,1282.0,978448,808832,@ES#,18.2,18.31,17.26,17.77,0,0,VIX.XO,1.1194047809,1261.88,1265.66,1269.44,1273.22,1277.0,1280.78,1284.56,1288.34,1292.12
2011-06-10,1282.25,1283.5,1261.75,1263.75,2355546,1201982,@ES#,17.93,19.16,17.93,18.86,0,0,VIX.XO,1.18806832683,1267.65,1271.24,1274.82,1278.41,1282.0,1285.59,1289.18,1292.76,1296.35
2011-06-13,1265.0,1271.75,1259.5,1266.25,2517553,1584108,@ES#,19.1,20.02,18.41,19.61,0,0,VIX.XO,1.23531388595,1248.74,1252.49,1256.24,1260.0,1263.75,1267.5,1271.26,1275.01,1278.76
2011-06-14,1267.5,1287.0,1265.25,1284.5,2834353,2117784,@ES#,18.56,18.56,17.8,18.26,0,0,VIX.XO,1.15027187952,1250.61,1254.52,1258.43,1262.34,1266.25,1270.16,1274.07,1277.98,1281.89
2011-06-15,1283.75,1283.75,1255.75,1260.0,3639073,2472316,@ES#,19.31,21.66,19.03,21.32,0,0,VIX.XO,1.34303376076,1269.72,1273.42,1277.11,1280.81,1284.5,1288.19,1291.89,1295.58,1299.28
2011-06-16,1261.0,1269.0,1252.25,1263.5,3263670,2557724,@ES#,21.37,24.65,20.81,22.73,0,0,VIX.XO,1.43185541192,1243.08,1247.31,1251.54,1255.77,1260.0,1264.23,1268.46,1272.69,1276.92
2011-06-17,1263.75,1277.25,1258.5,1266.0,2335210,2572371,@ES#,21.56,22.39,20.35,21.85,0,0,VIX.XO,1.37642062254,1245.41,1249.93,1254.45,1258.98,1263.5,1268.02,1272.55,1277.07,1281.59
2011-06-20,1265.0,1275.25,1256.25,1273.75,1675608,2540173,@ES#,22.99,23.08,19.99,19.99,0,0,VIX.XO,1.25925163591,1248.57,1252.93,1257.29,1261.64,1266.0,1270.36,1274.71,1279.07,1283.43
2011-06-21,1273.25,1292.75,1271.75,1288.0,2075568,2531071,@ES#,19.46,19.46,17.72,18.86,0,0,VIX.XO,1.18806832683,1257.71,1261.72,1265.73,1269.74,1273.75,1277.76,1281.77,1285.78,1289.79
2011-06-22,1287.75,1293.75,1279.5,1279.75,1872931,2524036,@ES#,18.86,18.9,17.72,18.52,0,0,VIX.XO,1.16665034002,1272.7,1276.52,1280.35,1284.17,1288.0,1291.83,1295.65,1299.48,1303.3
2011-06-23,1280.0,1280.75,1257.0,1277.0,3316080,2548765,@ES#,20.23,21.5,19.22,19.29,0,0,VIX.XO,1.21515578072,1264.82,1268.55,1272.28,1276.02,1279.75,1283.48,1287.22,1290.95,1294.68
2011-06-24,1277.5,1286.0,1261.25,1264.0,2499136,2575596,@ES#,19.2,21.28,19.1,21.1,0,0,VIX.XO,1.32917506342,1261.48,1265.36,1269.24,1273.12,1277.0,1280.88,1284.76,1288.64,1292.52
2011-06-27,1265.0,1280.0,1257.0,1276.25,2000732,2536579,@ES#,21.6,21.82,20.27,20.56,0,0,VIX.XO,1.29515826084,1247.2,1251.4,1255.6,1259.8,1264.0,1268.2,1272.4,1276.6,1280.8
2011-06-28,1277.0,1295.0,1271.5,1294.5,1913881,2507415,@ES#,20.3,20.45,19.17,19.17,0,0,VIX.XO,1.20759649126,1259.72,1263.85,1267.99,1272.12,1276.25,1280.38,1284.51,1288.65,1292.78
2011-06-29,1293.5,1305.5,1291.5,1304.25,2489063,2484633,@ES#,18.62,18.83,16.32,17.27,0,0,VIX.XO,1.08790774148,1278.87,1282.78,1286.68,1290.59,1294.5,1298.41,1302.32,1306.22,1310.13
2011-06-30,1304.0,1317.5,1302.25,1315.5,1875270,2490419,@ES#,16.67,16.77,15.88,16.52,0,0,VIX.XO,1.04066218235,1290.06,1293.61,1297.16,1300.7,1304.25,1307.8,1311.34,1314.89,1318.44
2011-07-01,1314.75,1336.5,1312.5,1334.75,1955127,2468230,@ES#,16.06,16.29,15.12,15.87,0,0,VIX.XO,0.999716031109,1301.81,1305.23,1308.66,1312.08,1315.5,1318.92,1322.34,1325.77,1329.19
2011-07-05,1334.5,1337.75,1328.25,1336.75,1729821,2485036,@ES#,16.32,16.5,15.89,16.06,0,0,VIX.XO,1.01168490609,1321.41,1324.74,1328.08,1331.41,1334.75,1338.09,1341.42,1344.76,1348.09
2011-07-06,1336.0,1340.75,1326.5,1335.75,1819425,2486568,@ES#,16.46,17.08,16.32,16.34,0,0,VIX.XO,1.02932324816,1323.23,1326.61,1329.99,1333.37,1336.75,1340.13,1343.51,1346.89,1350.27
2011-07-07,1336.0,1352.75,1335.75,1351.75,1678156,2502471,@ES#,15.3,16.13,15.3,15.95,0,0,VIX.XO,1.00475555742,1322.0,1325.44,1328.88,1332.31,1335.75,1339.19,1342.62,1346.06,1349.5
2011-07-08,1351.5,1354.5,1329.25,1341.75,2253551,2525676,@ES#,17.14,17.14,15.95,15.95,0,0,VIX.XO,1.00475555742,1338.17,1341.56,1344.96,1348.35,1351.75,1355.15,1358.54,1361.94,1365.33
2011-07-11,1339.25,1339.5,1311.75,1318.5,2432258,2558138,@ES#,17.44,19.06,17.16,18.39,0,0,VIX.XO,1.15846110977,1328.27,1331.64,1335.01,1338.38,1341.75,1345.12,1348.49,1351.86,1355.23
2011-07-12,1318.0,1323.25,1295.25,1310.75,2888474,2589528,@ES#,19.55,20.13,18.25,19.87,0,0,VIX.XO,1.25169234645,1303.23,1307.04,1310.86,1314.68,1318.5,1322.32,1326.14,1329.96,1333.77
2011-07-13,1310.75,1327.75,1307.25,1312.25,2315093,2579101,@ES#,19.08,20.16,18.09,19.91,0,0,VIX.XO,1.2542121096,1294.34,1298.45,1302.55,1306.65,1310.75,1314.85,1318.95,1323.05,1327.16
2011-07-14,1312.25,1323.25,1302.0,1306.75,2877782,2575806,@ES#,20.08,21.58,19.35,20.8,0,0,VIX.XO,1.31027683977,1295.79,1299.91,1304.02,1308.14,1312.25,1316.36,1320.48,1324.59,1328.71
2011-07-15,1307.75,1315.5,1300.5,1315.0,2298613,2547985,@ES#,20.25,21.68,19.52,19.53,0,0,VIX.XO,1.23027435965,1289.63,1293.91,1298.19,1302.47,1306.75,1311.03,1315.31,1319.59,1323.87
2011-07-18,1314.5,1314.75,1291.25,1300.5,2168734,2565507,@ES#,21.25,21.93,20.9,20.95,0,0,VIX.XO,1.31972595159,1298.82,1302.87,1306.91,1310.96,1315.0,1319.04,1323.09,1327.13,1331.18
2011-07-19,1301.5,1324.25,1300.25,1321.25,2098625,2585860,@ES#,20.14,20.43,19.12,19.21,0,0,VIX.XO,1.21011625442,1283.34,1287.63,1291.92,1296.21,1300.5,1304.79,1309.08,1313.37,1317.66
2011-07-20,1321.25,1329.75,1319.25,1321.25,1637321,2594680,@ES#,18.81,19.65,18.61,19.09,0,0,VIX.XO,1.20255696496,1305.26,1309.26,1313.26,1317.25,1321.25,1325.25,1329.24,1333.24,1337.24
2011-07-21,1321.75,1343.5,1315.0,1342.5,2311771,2575395,@ES#,18.61,18.63,17.15,17.56,0,0,VIX.XO,1.10617602434,1305.36,1309.33,1313.31,1317.28,1321.25,1325.22,1329.19,1333.17,1337.14
2011-07-22,1341.25,1347.75,1332.75,1341.0,1478170,2559590,@ES#,17.22,17.95,17.14,17.52,0,0,VIX.XO,1.10365626119,1327.65,1331.36,1335.07,1338.79,1342.5,1346.21,1349.93,1353.64,1357.35
2011-07-25,1330.0,1340.25,1322.0,1333.5,1640963,2567417,@ES#,19.26,19.5,18.73,19.35,0,0,VIX.XO,1.21893542545,1326.2,1329.9,1333.6,1337.3,1341.0,1344.7,1348.4,1352.1,1355.8
2011-07-26,1333.5,1339.75,1325.5,1326.25,1698186,2558292,@ES#,19.75,20.5,19.56,20.23,0,0,VIX.XO,1.27437021483,1317.25,1321.31,1325.37,1329.44,1333.5,1337.56,1341.63,1345.69,1349.75
2011-07-27,1326.0,1328.5,1298.0,1299.0,2535676,2622989,@ES#,20.87,23.2,20.87,22.98,0,0,VIX.XO,1.44760393163,1309.35,1313.57,1317.8,1322.02,1326.25,1330.48,1334.7,1338.93,1343.15
2011-07-28,1299.25,1313.0,1295.25,1296.75,2338767,2633648,@ES#,22.83,23.99,21.2,23.74,0,0,VIX.XO,1.49547943154,1280.2,1284.9,1289.6,1294.3,1299.0,1303.7,1308.4,1313.1,1317.8
2011-07-29,1297.75,1300.75,1278.5,1288.5,2889931,2689055,@ES#,25.28,25.94,23.65,25.25,0,0,VIX.XO,1.59060049058,1277.36,1282.21,1287.05,1291.9,1296.75,1301.6,1306.45,1311.29,1316.14
2011-08-01,1306.0,1309.75,1270.25,1279.75,3020191,2717702,@ES#,22.63,25.63,22.46,23.66,0,0,VIX.XO,1.49043990523,1268.01,1273.13,1278.25,1283.38,1288.5,1293.62,1298.75,1303.87,1308.99
2011-08-02,1279.75,1285.0,1246.75,1247.25,3293753,2786136,@ES#,24.22,24.79,22.65,24.79,0,0,VIX.XO,1.56162321432,1260.68,1265.44,1270.21,1274.98,1279.75,1284.52,1289.29,1294.06,1298.82
2011-08-03,1248.25,1258.0,1230.25,1254.5,3815275,2837954,@ES#,23.58,25.23,22.76,23.38,0,0,VIX.XO,1.47280156316,1227.77,1232.64,1237.51,1242.38,1247.25,1252.12,1256.99,1261.86,1266.73
2011-08-04,1254.25,1264.25,1193.25,1198.75,5039775,2960288,@ES#,24.57,32.07,24.31,31.66,0,0,VIX.XO,1.99439253591,1236.02,1240.64,1245.26,1249.88,1254.5,1259.12,1263.74,1268.36,1272.98
2011-08-05,1199.5,1219.0,1163.25,1197.75,6160540,2938984,@ES#,28.48,39.25,27.54,32.0,0,0,VIX.XO,2.01581052272,1174.84,1180.82,1186.8,1192.77,1198.75,1204.73,1210.7,1216.68,1222.66
2011-08-08,1167.25,1189.0,1109.5,1111.25,6173318,3242540,@ES#,36.9,48.0,35.29,48.0,0,0,VIX.XO,3.02371578407,1173.61,1179.64,1185.68,1191.71,1197.75,1203.79,1209.82,1215.86,1221.89
2011-08-09,1113.0,1175.5,1077.0,1171.75,6285917,3337317,@ES#,42.12,47.56,34.28,35.06,0,0,VIX.XO,2.20857240395,1077.65,1086.05,1094.45,1102.85,1111.25,1119.65,1128.05,1136.45,1144.85
2011-08-10,1171.0,1178.75,1113.75,1123.5,4925051,3446782,@ES#,39.33,44.41,37.34,42.99,0,0,VIX.XO,2.70811544911,1145.87,1152.34,1158.81,1165.28,1171.75,1178.22,1184.69,1191.16,1197.63
2011-08-11,1123.0,1184.0,1103.0,1168.5,4482222,3385012,@ES#,41.94,42.88,37.5,39.0,0,0,VIX.XO,2.45676907456,1093.07,1100.68,1108.29,1115.89,1123.5,1131.11,1138.71,1146.32,1153.93
2011-08-12,1168.25,1186.75,1146.75,1176.75,2720118,3371749,@ES#,37.08,37.85,34.01,36.36,0,0,VIX.XO,2.29046470644,1139.79,1146.97,1154.15,1161.32,1168.5,1175.68,1182.85,1190.03,1197.21
2011-08-15,1179.75,1201.75,1176.25,1198.5,2002026,3367839,@ES#,34.73,34.83,31.47,31.87,0,0,VIX.XO,2.00762129247,1149.8,1156.54,1163.27,1170.01,1176.75,1183.49,1190.23,1196.96,1203.7
2011-08-16,1196.5,1201.5,1177.5,1192.25,2556621,3169438,@ES#,33.36,34.49,31.68,32.85,0,0,VIX.XO,2.06935548973,1174.44,1180.45,1186.47,1192.48,1198.5,1204.52,1210.53,1216.55,1222.56
2011-08-17,1191.75,1206.75,1181.5,1190.0,2112805,3203678,@ES#,32.09,33.32,30.81,31.58,0,0,VIX.XO,1.98935300961,1167.58,1173.75,1179.91,1186.08,1192.25,1198.42,1204.59,1210.75,1216.92
2011-08-18,1189.5,1190.0,1128.25,1143.5,3809916,3363879,@ES#,36.77,45.28,36.69,42.67,0,0,VIX.XO,2.68795734388,1166.33,1172.25,1178.16,1184.08,1190.0,1195.92,1201.84,1207.75,1213.67
2011-08-19,1143.75,1153.25,1117.5,1124.0,3583223,3390307,@ES#,45.34,45.4,39.99,43.05,0,0,VIX.XO,2.71189509384,1112.76,1120.45,1128.13,1135.82,1143.5,1151.18,1158.87,1166.55,1174.24
2011-08-22,1122.0,1146.5,1111.25,1123.25,2714560,3396068,@ES#,38.8,43.58,38.78,42.44,0,0,VIX.XO,2.67346870575,1093.52,1101.14,1108.76,1116.38,1124.0,1131.62,1139.24,1146.86,1154.48
2011-08-23,1123.5,1160.75,1118.5,1158.5,3338118,3371817,@ES#,41.89,42.54,35.83,36.27,0,0,VIX.XO,2.28479523934,1093.22,1100.73,1108.24,1115.74,1123.25,1130.76,1138.26,1145.77,1153.28
2011-08-24,1159.0,1176.75,1142.5,1172.0,2616278,3395461,@ES#,37.12,37.38,34.55,35.9,0,0,VIX.XO,2.26148743017,1132.03,1138.65,1145.27,1151.88,1158.5,1165.12,1171.73,1178.35,1184.97
2011-08-25,1171.5,1188.5,1153.0,1157.5,3198280,3429011,@ES#,34.43,40.14,34.05,39.76,0,0,VIX.XO,2.50464457447,1145.5,1152.12,1158.75,1165.37,1172.0,1178.63,1185.25,1191.88,1198.5
2011-08-26,1157.0,1179.75,1132.75,1176.0,3053686,3452313,@ES#,41.18,43.84,34.33,35.59,0,0,VIX.XO,2.24195926573,1128.51,1135.76,1143.0,1150.25,1157.5,1164.75,1172.0,1179.24,1186.49
2011-08-29,1175.5,1208.75,1172.25,1208.0,1832857,3471251,@ES#,33.81,33.81,32.21,32.28,0,0,VIX.XO,2.03344886479,1149.63,1156.23,1162.82,1169.41,1176.0,1182.59,1189.18,1195.77,1202.37
2011-08-30,1208.0,1218.75,1193.5,1204.75,2576230,3467846,@ES#,32.97,33.55,31.55,32.89,0,0,VIX.XO,2.07187525288,1183.44,1189.58,1195.72,1201.86,1208.0,1214.14,1220.28,1226.42,1232.56
2011-08-31,1204.25,1229.75,1201.25,1217.75,3159833,3451099,@ES#,31.2,32.53,30.16,31.62,0,0,VIX.XO,1.99187277276,1179.79,1186.03,1192.27,1198.51,1204.75,1210.99,1217.23,1223.47,1229.71
2011-09-01,1218.0,1228.5,1200.75,1201.25,2656315,3435920,@ES#,31.91,32.38,30.76,31.82,0,0,VIX.XO,2.00447158853,1193.49,1199.56,1205.62,1211.69,1217.75,1223.81,1229.88,1235.94,1242.01
2011-09-02,1201.0,1203.25,1168.5,1169.25,2427798,3528629,@ES#,34.29,34.74,32.7,33.92,0,0,VIX.XO,2.13675915408,1177.17,1183.19,1189.21,1195.23,1201.25,1207.27,1213.29,1219.31,1225.33
2011-09-06,1165.0,1166.75,1136.0,1164.5,3522564,3594453,@ES#,39.84,39.86,37.0,37.0,0,0,VIX.XO,2.33078091689,1144.27,1150.51,1156.76,1163.0,1169.25,1175.5,1181.74,1187.99,1194.23
2011-09-07,1164.5,1199.75,1163.75,1199.0,2595150,3415957,@ES#,34.24,34.7,33.38,33.38,0,0,VIX.XO,2.10274235151,1137.36,1144.14,1150.93,1157.71,1164.5,1171.29,1178.07,1184.86,1191.64
2011-09-08,1193.75,1198.0,1176.25,1180.0,1326103,831091,@ES#,34.41,34.71,32.79,34.32,0,0,VIX.XO,2.16195678561,1173.79,1180.09,1186.39,1192.7,1199.0,1205.3,1211.61,1217.91,1224.21
2011-09-09,1180.0,1188.25,1141.0,1152.25,3165441,1392352,@ES#,35.53,40.74,35.53,38.52,0,0,VIX.XO,2.42653191672,1154.49,1160.87,1167.24,1173.62,1180.0,1186.38,1192.76,1199.13,1205.51
2011-09-12,1136.0,1158.0,1123.5,1157.25,3612118,1887934,@ES#,42.56,43.18,38.58,38.59,0,0,VIX.XO,2.43094150224,1124.29,1131.28,1138.27,1145.26,1152.25,1159.24,1166.23,1173.22,1180.21
2011-09-13,1156.75,1170.5,1139.0,1165.25,3694565,2407037,@ES#,38.68,39.43,36.69,36.91,0,0,VIX.XO,2.3251114498,1129.12,1136.15,1143.18,1150.22,1157.25,1164.28,1171.32,1178.35,1185.38
2011-09-14,1165.5,1196.25,1148.0,1182.25,3552069,2754383,@ES#,36.59,37.76,33.4,34.6,0,0,VIX.XO,2.17959512769,1138.16,1144.93,1151.7,1158.48,1165.25,1172.02,1178.8,1185.57,1192.34
